Device Id,Title,Price Range,Storage,Storage Id,Storage Unit,Min Price,Max Price,Before Promo Price,Base Min Price,Variation Id,Color Title,Color Variation Id,Has Stock,Sku,Has Device Variation Stock,Subscription
93002,Galaxy Z Fold3 5G,,256,1284,GO,703,1865,0,,97719,Green,97718,True,13548,True,UnlimitedMax+
93002,Galaxy Z Fold3 5G,,256,1284,GO,703,1865,0,,97719,Black,97717,False,13547,True,UnlimitedMax+
93002,Galaxy Z Fold3 5G,,256,1284,GO,703,1865,0,,97719,Silver,97719,True,13549,True,UnlimitedMax+
36149,iPhone 12,,64,567,GO,0,815,0,,95337,Black,95336,True,13295,True,UnlimitedMax+
36149,iPhone 12,,64,567,GO,0,815,0,,95337,White,95337,True,13296,True,UnlimitedMax+
36149,iPhone 12,,128,569,GO,0,869,0,,112249,Black,112249,True,13300,True,UnlimitedMax+
36284,iPhone 12 Pro,,256,1284,GO,212,1299,0,,100785,Graphite,100783,True,13314,True,UnlimitedMax+
36284,iPhone 12 Pro,,256,1284,GO,212,1299,0,,100785,Pacific Blue,100785,True,13317,True,UnlimitedMax+
36284,iPhone 12 Pro,,512,1842,GO,212,1535,639,,95367,Graphite,100786,True,13318,True,UnlimitedMax+
36284,iPhone 12 Pro,,512,1842,GO,212,1535,639,,95367,Silver,95367,True,13319,True,UnlimitedMax+
42463,iPhone 12 Pro Max,,256,1284,GO,300,1405,0,,95417,Graphite,95417,True,13358,True,UnlimitedMax+
78049,A74 5G,,128,569,GO,0,299,0,,95474,Black,95474,True,13500,True,UnlimitedMax+
77995,Reno 4Z 5G,,128,569,GO,0,299,0,,95465,Black,95465,True,13495,True,UnlimitedMax+
100412,4,,256,1284,GO,0,689,0,,112613,Grey,112613,True,13687,True,UnlimitedMax+
104827,iPhone 11,,64,567,GO,0,589,0,,104826,Black,104826,False,13337,True,UnlimitedMax+
104827,iPhone 11,,128,569,GO,0,645,0,,112252,Black,112252,True,13338,True,UnlimitedMax+
108765,Galaxy S21 FE 5G,,128,569,GO,0,779,0,,108764,Graphite,108761,True,13698,True,UnlimitedMax+
108765,Galaxy S21 FE 5G,,128,569,GO,0,779,0,,108764,White,108762,True,13699,True,UnlimitedMax+
108765,Galaxy S21 FE 5G,,128,569,GO,0,779,0,,108764,Green,108763,True,13700,True,UnlimitedMax+
108765,Galaxy S21 FE 5G,,128,569,GO,0,779,0,,108764,Purple,108764,False,13701,True,UnlimitedMax+
97330,Reno 6 5G,,128,569,GO,0,505,0,,97329,Black,97329,True,13620,True,UnlimitedMax+
97324,Galaxy A03S,,32,565,GO,0,149,0,,97323,Black,97323,True,13619,True,UnlimitedMax+
112256,11T,,128,569,GO,0,534,0,,112255,Grey,112255,True,13709,True,UnlimitedMax+
91835,Find X3 Neo 5G,,256,1284,GO,0,755,0,,95483,Black,95483,False,13536,False,UnlimitedMax+
93039,X10,,64,567,GO,0,289,0,,95534,Green,95534,True,13568,True,UnlimitedMax+
60232,Galaxy A32 5G,,128,569,GO,0,295,0,,95456,Black,95456,True,13415,True,UnlimitedMax+
77977,Galaxy Xcover 5,,64,567,GO,0,289,0,,95459,Black,95459,True,13454,True,UnlimitedMax+
78031,Mi 11 Lite 5G,,128,569,GO,0,389,0,,95469,Green,95469,True,13558,True,UnlimitedMax+
91827,Galaxy A22 5G,,128,569,GO,0,245,0,,95478,Black,95477,True,13531,True,UnlimitedMax+
91827,Galaxy A22 5G,,128,569,GO,0,245,0,,95478,Purple,95478,True,13532,True,UnlimitedMax+
92939,P Smart 2021,,128,569,GO,0,225,0,,95531,Black,95531,False,13565,False,UnlimitedMax+
93126,Galaxy A52 S 5G,,128,569,GO,0,45,0,,95522,Green,95519,True,13561,True,UnlimitedMax+
93126,Galaxy A52 S 5G,,128,569,GO,0,45,0,,95522,Purple,95520,True,13562,True,UnlimitedMax+
93126,Galaxy A52 S 5G,,128,569,GO,0,45,0,,95522,Black,95521,True,13563,True,UnlimitedMax+
93126,Galaxy A52 S 5G,,128,569,GO,0,45,0,,95522,White,95522,True,13564,True,UnlimitedMax+
93021,8050,,16,563,GO,0,219,0,,97320,Graphite,97320,True,13560,True,UnlimitedMax+
96322,iPhone 13 mini,,128,569,GO,10,815,0,,96316,Midnight,96313,True,13643,True,watch
96322,iPhone 13 mini,,128,569,GO,10,815,0,,96316,Starlight,96314,False,13644,True,watch
96322,iPhone 13 mini,,128,569,GO,10,815,0,,96316,Blue,96316,False,13646,True,watch
96322,iPhone 13 mini,,256,1284,GO,118,939,0,,96320,Midnight,96317,True,13647,True,watch
96322,iPhone 13 mini,,256,1284,GO,118,939,0,,96320,Starlight,96318,False,13648,True,watch
96322,iPhone 13 mini,,256,1284,GO,118,939,0,,96320,Pink,98205,False,13649,True,watch
96322,iPhone 13 mini,,256,1284,GO,118,939,0,,96320,Blue,96320,False,13650,True,watch
96322,iPhone 13 mini,,512,1842,GO,323,1175,0,,96321,Midnight,96321,False,13651,True,watch
96288,iPhone 13,,128,569,GO,99,919,0,,96281,Midnight,96277,True,13631,True,watch
96288,iPhone 13,,128,569,GO,99,919,0,,96281,Starlight,96278,True,13632,True,watch
96288,iPhone 13,,128,569,GO,99,919,0,,96281,Pink,107396,True,13633,True,watch
96288,iPhone 13,,128,569,GO,99,919,0,,96281,Red,96280,True,13634,True,watch
96288,iPhone 13,,128,569,GO,99,919,0,,96281,Blue,96281,True,13635,True,watch
96288,iPhone 13,,256,1284,GO,207,1045,0,,96286,Midnight,96282,True,13636,True,watch
96288,iPhone 13,,256,1284,GO,207,1045,0,,96286,Starlight,96283,True,13637,True,watch
96288,iPhone 13,,256,1284,GO,207,1045,0,,96286,Pink,96284,True,13638,True,watch
96288,iPhone 13,,256,1284,GO,207,1045,0,,96286,Red,96285,True,13639,True,watch
96288,iPhone 13,,256,1284,GO,207,1045,0,,96286,Blue,96286,True,13640,True,watch
96288,iPhone 13,,512,1842,GO,413,1279,0,,96287,Midnight,96287,False,13641,True,watch
96354,iPhone 13 Pro,,128,569,GO,323,1175,0,,96346,Silver,96344,True,13653,True,watch
96354,iPhone 13 Pro,,128,569,GO,323,1175,0,,96346,Graphite,96343,False,13652,True,watch
96354,iPhone 13 Pro,,128,569,GO,323,1175,0,,96346,Gold,96345,True,13654,True,watch
96354,iPhone 13 Pro,,128,569,GO,323,1175,0,,96346,Sierra blue,96346,True,13655,True,watch
96354,iPhone 13 Pro,,256,1284,GO,430,1298,0,,96350,Graphite,96347,True,13656,True,watch
96354,iPhone 13 Pro,,256,1284,GO,430,1298,0,,96350,Silver,96348,True,13657,True,watch
96354,iPhone 13 Pro,,256,1284,GO,430,1298,0,,96350,Gold,96349,True,13658,True,watch
96354,iPhone 13 Pro,,256,1284,GO,430,1298,0,,96350,Sierra blue,96350,True,13659,True,watch
96354,iPhone 13 Pro,,512,1842,GO,636,1535,0,,96352,Graphite,96351,True,13660,True,watch
96354,iPhone 13 Pro,,512,1842,GO,636,1535,0,,96352,Sierra blue,96352,True,13661,True,watch
96354,iPhone 13 Pro,,1,1894,TO,841,1771,0,,96353,Graphite,96353,True,13662,True,watch
96390,iPhone 13 Pro Max,,128,569,GO,413,1279,0,,96382,Graphite,96379,True,13663,True,watch
96390,iPhone 13 Pro Max,,128,569,GO,413,1279,0,,96382,Silver,96380,True,13664,True,watch
96390,iPhone 13 Pro Max,,128,569,GO,413,1279,0,,96382,Gold,96381,True,13665,True,watch
96390,iPhone 13 Pro Max,,128,569,GO,413,1279,0,,96382,Sierra blue,96382,True,13666,True,watch
96390,iPhone 13 Pro Max,,256,1284,GO,519,1405,0,,96386,Graphite,96383,True,13667,True,watch
96390,iPhone 13 Pro Max,,256,1284,GO,519,1405,0,,96386,Silver,96384,True,13668,True,watch
96390,iPhone 13 Pro Max,,256,1284,GO,519,1405,0,,96386,Gold,96385,True,13669,True,watch
96390,iPhone 13 Pro Max,,256,1284,GO,519,1405,0,,96386,Sierra blue,96386,True,13670,True,watch
96390,iPhone 13 Pro Max,,512,1842,GO,725,1639,0,,96388,Graphite,96387,True,13671,True,watch
96390,iPhone 13 Pro Max,,512,1842,GO,725,1639,0,,96388,Sierra blue,96388,True,13672,True,watch
96390,iPhone 13 Pro Max,,1,1894,TO,931,1875,0,,96389,Graphite,96389,True,13673,True,watch
92988,Galaxy Z Flip3 5G,,256,1284,GO,291,1139,0,,95489,Black,95486,True,13543,True,watch
92988,Galaxy Z Flip3 5G,,256,1284,GO,291,1139,0,,95489,White,95487,False,13544,True,watch
92988,Galaxy Z Flip3 5G,,256,1284,GO,291,1139,0,,95489,Green,95488,False,13545,True,watch
92988,Galaxy Z Flip3 5G,,256,1284,GO,291,1139,0,,95489,Purple,95489,False,13546,True,watch
93002,Galaxy Z Fold3 5G,,256,1284,GO,922,1865,0,,97719,Green,97718,True,13548,True,watch
93002,Galaxy Z Fold3 5G,,256,1284,GO,922,1865,0,,97719,Black,97717,False,13547,True,watch
93002,Galaxy Z Fold3 5G,,256,1284,GO,922,1865,0,,97719,Silver,97719,True,13549,True,watch
36149,iPhone 12,,64,567,GO,0,815,0,,95337,Black,95336,True,13295,True,watch
36149,iPhone 12,,64,567,GO,0,815,0,,95337,White,95337,True,13296,True,watch
36149,iPhone 12,,128,569,GO,55,869,0,,112249,Black,112249,True,13300,True,watch
36284,iPhone 12 Pro,,256,1284,GO,430,1299,0,,100785,Graphite,100783,True,13314,True,watch
36284,iPhone 12 Pro,,256,1284,GO,430,1299,0,,100785,Pacific Blue,100785,True,13317,True,watch
36284,iPhone 12 Pro,,512,1842,GO,636,1535,855,,95367,Graphite,100786,True,13318,True,watch
36284,iPhone 12 Pro,,512,1842,GO,636,1535,855,,95367,Silver,95367,True,13319,True,watch
42463,iPhone 12 Pro Max,,256,1284,GO,519,1405,0,,95417,Graphite,95417,True,13358,True,watch
78049,A74 5G,,128,569,GO,0,299,0,,95474,Black,95474,True,13500,True,watch
77995,Reno 4Z 5G,,128,569,GO,0,299,0,,95465,Black,95465,True,13495,True,watch
100412,4,,256,1284,GO,0,689,0,,112613,Grey,112613,True,13687,True,watch
104827,iPhone 11,,64,567,GO,0,589,0,,104826,Black,104826,False,13337,True,watch
104827,iPhone 11,,128,569,GO,0,645,0,,112252,Black,112252,True,13338,True,watch
108765,Galaxy S21 FE 5G,,128,569,GO,0,779,69,,108764,Graphite,108761,True,13698,True,watch
108765,Galaxy S21 FE 5G,,128,569,GO,0,779,69,,108764,White,108762,True,13699,True,watch
108765,Galaxy S21 FE 5G,,128,569,GO,0,779,69,,108764,Green,108763,True,13700,True,watch
108765,Galaxy S21 FE 5G,,128,569,GO,0,779,69,,108764,Purple,108764,False,13701,True,watch
97330,Reno 6 5G,,128,569,GO,0,505,0,,97329,Black,97329,True,13620,True,watch
97324,Galaxy A03S,,32,565,GO,0,149,0,,97323,Black,97323,True,13619,True,watch
112256,11T,,128,569,GO,0,534,0,,112255,Grey,112255,True,13709,True,watch
91835,Find X3 Neo 5G,,256,1284,GO,0,755,0,,95483,Black,95483,False,13536,False,watch
93039,X10,,64,567,GO,0,289,0,,95534,Green,95534,True,13568,True,watch
60232,Galaxy A32 5G,,128,569,GO,0,295,0,,95456,Black,95456,True,13415,True,watch
77977,Galaxy Xcover 5,,64,567,GO,0,289,0,,95459,Black,95459,True,13454,True,watch
78031,Mi 11 Lite 5G,,128,569,GO,0,389,0,,95469,Green,95469,True,13558,True,watch
91827,Galaxy A22 5G,,128,569,GO,0,245,0,,95478,Black,95477,True,13531,True,watch
91827,Galaxy A22 5G,,128,569,GO,0,245,0,,95478,Purple,95478,True,13532,True,watch
92939,P Smart 2021,,128,569,GO,0,225,0,,95531,Black,95531,False,13565,False,watch
93126,Galaxy A52 S 5G,,128,569,GO,0,45,0,,95522,Green,95519,True,13561,True,watch
93126,Galaxy A52 S 5G,,128,569,GO,0,45,0,,95522,Purple,95520,True,13562,True,watch
93126,Galaxy A52 S 5G,,128,569,GO,0,45,0,,95522,Black,95521,True,13563,True,watch
93126,Galaxy A52 S 5G,,128,569,GO,0,45,0,,95522,White,95522,True,13564,True,watch
93021,8050,,16,563,GO,0,219,0,,97320,Graphite,97320,True,13560,True,watch
